Periods,Solar PV,Wind
660,341.8699352055746,19253.406456731438
661,373.9064550479727,21047.66511693857
662,364.80047055700805,22841.923777145686
663,322.1461556773116,25405.150434584437
664,204.02661317072383,34289.2352984607
665,54.81211254622465,41773.75735565518
666,41.770902668499424,49594.522068777
667,15.949463926435923,54985.92429295705
668,0.0,56988.44511908106
669,0.0,58066.72556391706
670,0.0,59145.00600875307
671,0.0,58066.72556391706
672,0.0,52829.363403285024
673,0.0,45051.72990795666
674,0.0,36147.57462510378
675,0.0,25405.150434584437
676,0.0,18356.277126627883
677,0.0,18356.277126627883
678,0.0,18356.277126627883
679,0.0,17459.147796524325
680,28.130857305243023,17459.147796524325
681,143.412411177302,21047.66511693857
682,226.4401020712462,23739.053107249252
683,306.5511664088277,23739.053107249252
684,355.6400109805526,22841.923777145686
685,376.00495248641136,23739.053107249252
686,364.471479460858,25405.150434584437
687,321.55806654857486,32287.946792845047
688,207.9498798176299,38331.88617573865
689,52.61048238943991,44068.338142266206
690,40.85301291214249,51751.082958449
691,15.471710866254998,55910.164674245054
692,0.0,55910.164674245054
693,0.0,54985.92429295705
694,0.0,49594.522068777
695,0.0,44068.338142266206
696,0.0,42921.04774896071
697,0.0,40626.46696234967
698,0.0,33288.591045652865
699,0.0,27284.72552880596
700,0.0,22841.923777145686
701,0.0,21944.794447042124
702,0.0,21047.66511693857
703,0.0,18356.277126627883
704,29.01041627728714,16660.303554286198
705,116.81303118862796,21944.794447042124
706,218.21390507621672,28285.369781613776
707,301.4827954872628,35146.93037229596
708,351.3421069422754,39479.176569044146
709,373.1491028855563,39479.176569044146
710,365.3569889192676,37184.59578243314
711,322.44355045400243,41773.75735565518
712,207.9886516541825,52829.363403285024
713,56.4062295530355,64911.3685270147
714,42.09715568703607,70319.99057313311
715,15.889298004309524,70319.99057313311
716,0.0,63971.10797911769
717,0.0,59145.00600875307
718,0.0,58066.72556391706
719,0.0,53907.64384812104
720,0.0,50672.802513612995
721,0.0,48493.6010878732
722,0.0,46199.020301262164
723,0.0,38331.88617573865
724,0.0,33288.591045652865
725,0.0,30286.658287229413
726,0.0,28285.369781613776
727,0.0,31287.302540037235
728,10.20814836953852,34289.2352984607
729,120.09175690726823,41773.75735565518
730,226.62781346852876,42921.04774896071
731,297.86756326736645,42921.04774896071
732,343.12512854297205,37184.59578243314
733,372.3314530173143,32287.946792845047
734,363.34992104972304,20150.53578683501
735,322.224051840313,21047.66511693857
736,210.87639031338915,27284.72552880596
737,60.352142722218616,41773.75735565518
738,45.27852788106731,51751.082958449
739,15.924337317493023,59145.00600875307
740,0.0,58528.84575456106
741,0.0,59453.08613584908
742,0.0,60344.38872294354
743,0.0,61150.32633542669
744,0.0,61956.26394790984
745,0.0,62762.201560392976
746,0.0,63568.13917287611
747,0.0,64374.07678535926
748,0.0,65180.014397842424
749,0.0,65985.95201032556
750,0.0,66791.8896228087
751,0.0,67597.82723529183
752,46.2774599839413,68403.76484777499
753,151.25633501847926,69209.70246025814
754,245.78815951544357,70105.56680467428
755,317.3108388646047,70748.83811005072
756,356.7185541840206,66657.56668739484
757,373.186648421648,70319.99057313311
758,364.2187075149959,71070.47376273897
759,320.5660056978272,76967.12739535645
760,214.16901226638183,80962.42599604088
761,67.49210301401268,83678.45619907897
762,49.43707368203584,84541.08055494777
763,16.788859451572783,84109.76837701337
764,0.0,79858.26682052882
765,0.0,76216.64420575059
766,0.0,73214.71144732714
767,0.0,64911.3685270147
768,0.0,58066.72556391706
769,0.0,54985.92429295705
770,0.0,63971.10797911769
771,0.0,61150.32633542669
772,0.0,59145.00600875307
773,0.0,63030.84743122068
774,0.0,65717.30613949784
775,0.0,64911.3685270147
776,37.576790110565554,55910.164674245054
777,153.9051392013937,58066.72556391706
778,231.9757129601689,51751.082958449
779,312.18956424664407,49594.522068777
780,356.10822159417546,40626.46696234967
781,374.19564379800687,41773.75735565518
782,366.4921056123782,40626.46696234967
783,323.11345241738985,47346.31069456769
784,217.1390944920772,56988.44511908106
785,69.26586265064336,68538.08778318884
786,47.76671076332203,73965.19463693301
787,16.366186744315957,73214.71144732714
788,0.0,68538.08778318884
789,0.0,65717.30613949784
790,0.0,66657.56668739484
791,0.0,60210.06578752968
792,0.0,50672.802513612995
793,0.0,40626.46696234967
794,0.0,42921.04774896071
795,0.0,36147.57462510378
796,0.0,31287.302540037235
797,0.0,28285.369781613776
798,0.0,31287.302540037235
799,0.0,34289.2352984607
800,33.940604520485365,33288.591045652865
801,153.72287724416302,50672.802513612995
802,240.1128149272074,55910.164674245054
803,313.55521010327664,49594.522068777
804,353.7130028890354,42921.04774896071
805,374.9094911544837,36147.57462510378
806,366.1681035392027,35146.93037229596
807,325.0559008878717,39479.176569044146
808,217.918029419561,52829.363403285024
809,65.31345462920963,65717.30613949784
810,46.43887827726732,70319.99057313311
811,16.78646822905011,70319.99057313311
812,0.0,63030.84743122068
813,0.0,55910.164674245054
814,0.0,56988.44511908106
815,0.0,53907.64384812104
816,0.0,52829.363403285024
817,0.0,48493.6010878732
818,0.0,52829.363403285024
819,0.0,44068.338142266206
