Periods,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041
6900,174000,203761.4699578034,235431.2690693076,268679.37882333784,302920.3251639765,337311.86298154393,370865.1720307908,402612.8420765952,431762.68943141634,457789.3302296815,480452.880445749,499762.11618682847,515909.4959988661,529201.6828958823,539999.8945006098,548675.703381775,555582.2336552923,561037.9916052748,565319.8542013491,568662.0563727716
6901,180000,210787.72754255525,243549.58869238716,277944.1849896598,313365.85361790675,348943.3065326317,383653.62623874913,416496.0435275122,446651.0580324996,473575.1692031187,497020.22115077486,516995.2926070639,533699.4786195166,547450.0167888438,558620.5805178722,567595.5552225257,574740.2417123714,580384.1292468361,584813.6422772576,588271.0927994188
6902,181000,211958.7704733472,244902.6419629004,279488.3193507135,315106.7750268951,350881.880457813,385785.03527340887,418809.9104359984,449132.4527993469,476206.1423653583,499781.4446016125,519867.48867710313,536664.4757229583,550491.405771004,561724.028187416,570748.8638626509,577933.2430552178,583608.4855204297,588062.6069565758,591539.2655371934
6903,136000,159261.83858770842,184015.2447898036,210002.27310329853,236765.31162241843,263646.053824655,289871.6287137216,314685.8995541204,337469.688291222,357812.3500645786,375526.3893139188,390618.6655253372,403239.6060680792,413628.9015737931,422068.8830579479,428849.9750570194,434248.182627125,438512.4532087206,441859.1963872613,444471.4923373387
6904,121000,141696.19462582882,163719.44573210468,186840.25768749355,210651.49048759288,234567.4449469357,257900.49319382585,279977.8959268277,300248.76678851363,318347.75263098534,334108.0375513542,347535.72447474854,358764.64951645286,368008.0668413895,375517.1680147919,381550.3454551423,386353.1624844274,390147.1091048176,393124.7261974899,395448.90127072047
6905,134000,156919.75272612445,181309.13824877708,206914.0043811912,233283.4688044417,259768.9059742925,285608.8106444021,310058.165737148,332506.8987575275,352550.4037400995,370003.9424122435,384874.2733852587,397309.6118611957,407546.1236094726,415861.9877188605,422543.3577767692,427862.179941432,432063.7406615336,435361.2670286252,437935.1468617896
6906,149000,174485.39668800408,201604.93730647603,230076.0197969962,259397.28993926727,288847.5148520117,317579.9461642979,344766.1693644407,369727.8202602358,392015.0011736927,411422.2941748081,427957.21443584736,441784.5684128221,453166.9583418763,462413.7027620165,469842.9873786463,475757.2000841296,480429.0847654365,484095.7372183966,486957.7379284079
6907,314000,367707.4802686797,424858.7269411642,484858.18937085103,546649.3224223484,608712.2125069242,669262.4368831513,726554.2092646603,779157.9567900272,826125.5729432182,867024.1635630183,901869.5659923226,931009.0904807124,954996.1403983164,974482.5682367329,990138.9129992948,1002602.4216538032,1012447.8699083696,1020174.9093058828,1026206.2396612084
6908,370000,433285.8843930303,500629.7100899069,571329.7135898563,644140.9213256972,717272.3523170762,788621.3428240954,856130.7561398863,918116.0637334714,973460.0700286328,1021652.676809926,1062712.5459145205,1097048.9282734508,1125313.92339929,1148275.637731182,1166724.196846303,1181410.4968532077,1193011.8212296076,1202116.9313476963,1209223.9129765832
6909,355000,415720.24043115065,480333.911032208,548167.6981740514,618027.1001908716,688193.7434393569,756650.2073041997,821422.7525125936,880895.1422307632,933995.4725950398,980234.3250473615,1019629.6048639317,1052573.9717218245,1079693.0886668863,1101723.9226880255,1119424.567244426,1133515.4767105102,1144646.4771257043,1153382.461157925,1160201.321909965
6910,311000,364194.3514763038,420799.5671296244,480225.7862876901,541426.5581953834,602896.4907313803,662868.2097791721,719612.6085392017,771713.7724894854,818232.6534564996,858740.4932105055,893252.9777822049,922114.099170387,945871.9734518356,965172.2252281016,980678.9870789197,993023.4176252638,1002774.801087589,1010428.0152679284,1016401.7214478848
6911,245000,286905.51804403355,331498.0512757492,378312.9184581481,426525.7452021509,474950.6116694153,522195.2134916308,566897.392579114,607941.7178775689,644588.4247486894,676499.7454552214,703688.0371596147,726424.2903432309,745140.3006292597,760344.679038215,772560.61683066,782285.3289973943,789967.2870304158,795996.346432934,800702.3207547646
6912,206000,241234.84374314657,278728.97372573195,318091.6783770552,358629.8102516044,399346.2285873451,439070.26113990176,476656.5831481529,511167.32197052735,541980.471421347,568812.0308725535,591672.3904280843,610789.4033090024,626526.1303250102,639310.2199260093,649581.5798657795,657758.2766263805,664217.3923602679,669286.7239395282,673243.5839815572
6913,186000,217813.9851273071,251667.90831546672,287208.99115598184,323811.38207183697,360574.7500837194,396442.0804467074,430379.2449784293,461539.426633583,489361.008176556,513587.5618558007,534228.4690272993,551489.4612401671,565698.3506818053,577241.2665351346,586515.4070632766,593898.2497694504,599730.2668883973,604307.4303531663,607880.1292260662
6914,176000,206103.55581938737,238137.3756103341,271767.6475454452,306402.1679819533,341189.0108319065,375127.99010011024,407240.5758935675,436725.4789651108,463051.2765541605,485975.3273474243,505506.5083269069,521839.4902057496,535284.4608602028,546206.7898396973,554982.3206620252,561968.2363409853,567486.704152462,571817.7835599852,575198.4018483207
6915,186000,217813.9851273071,251667.90831546672,287208.99115598184,323811.38207183697,360574.7500837194,396442.0804467074,430379.2449784293,461539.426633583,489361.008176556,513587.5618558007,534228.4690272993,551489.4612401671,565698.3506818053,577241.2665351346,586515.4070632766,593898.2497694504,599730.2668883973,604307.4303531663,607880.1292260662
6916,188000,220156.07098889104,254374.0148564932,290297.2598780892,327293.22488981375,364451.897934082,400704.8985160269,435006.9787954017,466502.2161672774,494622.9545010351,519110.008757476,539972.8611673779,557419.4554470507,571781.1286461258,583448.1618742221,592822.0243435269,600284.2524551434,606178.9794355844,610805.3597118024,614416.4747016153
6917,185000,216642.94219651516,250314.85504495344,285664.85679492814,322070.4606628486,358636.1761585381,394310.6714120477,428065.3780699432,459058.0318667357,486730.0350143165,510826.338404963,531356.2729572601,548524.4641367254,562656.961699645,574137.818865591,583362.0984231515,590705.2484266039,596505.9106148038,601058.4656738482,604611.9564882916
6918,202000,236550.6720199787,273316.7606436789,311915.14093284047,351666.1246156509,391591.93288662,430544.6250012629,467401.1155142082,501241.7429031385,531456.5787723887,557767.1370692028,580183.6061479272,598929.4148952353,614360.5743963692,626896.4292478344,636968.3453052789,644986.2712549944,651319.9672658938,656290.8652222558,660170.893030459
6919,144000,168630.1820340442,194839.6709539097,222355.34799172787,250692.6828943254,279154.6452261053,306922.9009909993,333196.8348220098,357320.8464259997,378860.13536249497,397616.1769206199,413596.2340856511,426959.5828956133,437960.013431075,446896.4644142978,454076.4441780206,459792.1933698971,464307.3033974689,467850.9138218061,470616.87423953513
6920,164000,192051.04064988368,221900.73636417493,253238.0352128012,285511.1110740928,317926.1237297311,349551.08168419363,379474.17299173336,406948.74176294415,431479.59860728594,452840.64593737264,471040.155486436,486259.5249644485,498787.7930742799,508965.4178051725,517142.61698052345,523652.2202268272,528794.4288693395,532830.2074081681,535980.3289950261
6921,162000,189708.9547882997,219194.62982314845,250149.76649069384,282029.2682561161,314048.9758793685,345288.2636148742,374846.439174761,401985.9522292497,426217.65228280687,447318.1990356974,465295.7633463575,480329.530757565,492705.0151099594,502758.522466085,510835.9997002732,517266.2175411342,522345.71632215247,526332.2780495319,529443.983519477
6922,161000,188537.91185750772,217841.57655263515,248605.63212964017,280288.3468471277,312110.4019541872,343156.8545802145,372532.5722662748,399504.5574624024,423586.6791205673,444556.9755848597,462423.5672763183,477364.5336541232,489663.6261277992,499655.0747965413,507682.69106014806,514073.2161982877,519121.36004855897,523083.3133702138,526175.8107817024
6923,162000,189708.9547882997,219194.62982314845,250149.76649069384,282029.2682561161,314048.9758793685,345288.2636148742,374846.439174761,401985.9522292497,426217.65228280687,447318.1990356974,465295.7633463575,480329.530757565,492705.0151099594,502758.522466085,510835.9997002732,517266.2175411342,522345.71632215247,526332.2780495319,529443.983519477
6924,167000,195564.1694422596,225959.89617571476,257870.43829596217,290733.87530105794,323741.84550527495,355945.3087881728,386415.773717192,414392.9260634858,439372.5180940046,461124.3162898856,479656.74369655375,495154.51627477375,507911.9600207607,518275.7608138037,526602.5429008988,533231.2242553667,538467.4976901201,542577.1014461224,545784.8472083497
6925,188000,220156.07098889104,254374.0148564932,290297.2598780892,327293.22488981375,364451.897934082,400704.8985160269,435006.9787954017,466502.2161672774,494622.9545010351,519110.008757476,539972.8611673779,557419.4554470507,571781.1286461258,583448.1618742221,592822.0243435269,600284.2524551434,606178.9794355844,610805.3597118024,614416.4747016153
6926,186000,217813.9851273071,251667.90831546672,287208.99115598184,323811.38207183697,360574.7500837194,396442.0804467074,430379.2449784293,461539.426633583,489361.008176556,513587.5618558007,534228.4690272993,551489.4612401671,565698.3506818053,577241.2665351346,586515.4070632766,593898.2497694504,599730.2668883973,604307.4303531663,607880.1292260662
6927,163000,190879.9977190917,220547.68309366168,251693.90085174752,283770.18966510444,315987.5498045498,347419.67264953395,377160.3060832472,404467.3469960969,428848.6254450464,450079.422486535,468167.9594163968,483294.52786100673,495746.40409211966,505861.9701356288,513989.3083403983,520459.2188839807,525570.072595746,529581.24272885,532712.1562572515
6928,156000,182682.6972035479,211076.31020006884,240884.96032437184,271583.73980218585,302417.5323282808,332499.8094069159,360963.237723844,387097.5836281664,410431.8133093696,430750.8583306716,448062.5869261221,462539.5481369144,474456.681216998,484137.8364488226,491916.1478595223,498108.2094840552,502999.5786805913,506838.4899736233,509834.9470928297
6929,152000,177998.52548038,205664.0971180158,234708.4228801572,264620.05416623235,294663.2366275556,323974.173268277,351707.77008989925,377172.0045607775,399907.92066041136,419705.964527321,436573.8026459651,450679.55972314737,462291.12528835697,471724.0457706477,479302.9132990218,485336.2041126691,490102.15358621714,493842.6312563509,496762.2561417315
6930,141000,165117.05324166827,190780.5111423699,217722.9449085669,245469.9186673603,273338.9234505615,300528.6738870201,326255.23409655126,349876.66212545807,370967.2158757763,389332.506568107,404979.6458755334,418064.591585288,428835.8464845944,437586.1214056666,444616.5182576452,450213.1893413576,454634.23457668826,458104.0197838519,460812.35602621146
6931,278000,325549.93476016866,376148.8092026868,429269.3523729191,483976.1516987671,538923.5512003978,592531.7116354015,643255.0005591578,689827.7451835272,731410.5391025945,767620.1193328634,798470.5074709099,824269.194756809,845506.1370405477,862758.4521331582,876619.8019547898,887654.373311329,896371.0440590024,903212.1808504312,908552.0211013248
6932,364000,426259.6268082784,492511.3904668273,562064.9074235343,633695.392871767,705640.9087659884,775832.8886161371,842247.5546889692,903227.6951323882,957674.2310551956,1005085.3361049002,1045479.3694942849,1079258.9456528004,1107065.5895063286,1129654.9517139194,1147804.345005552,1162252.488796129,1173665.6835880463,1182623.1432717878,1189614.876549936
6933,338000,395812.5106076871,457332.0054334825,521917.41403613903,588431.4362380693,655237.9867112751,720416.2537149845,782087.0150683286,838711.4311943605,889268.9288369673,933293.5263831216,970802.2716732644,1002169.0209633146,1027989.4759701622,1048965.3123057825,1065818.3203622983,1079234.4538821194,1089832.4204746145,1098150.061609517,1104642.3853677977
6934,307000,359510.1797531359,415387.35404757137,474049.24884347536,534462.8725594298,595142.1950306551,654342.5736405333,710357.140905257,761788.1934220967,807708.7608075414,847695.599407155,881764.1935020479,910254.11075662,933706.4175231948,952758.4345499264,968065.752518419,980251.4122538776,989877.3759932148,997432.1565506562,1003329.0304967866
6935,259000,303300.1190751212,350440.79706293484,399930.7995128994,450898.64492798806,502090.64662195335,552034.9399768668,599291.5292979204,642681.24461343,681422.0490200431,715156.8737669482,743898.7821401642,767934.2497914156,787719.746379503,803792.9464118273,816706.9377924121,826987.3477972454,835108.2748607253,841481.8519433874,846456.7390836083
6936,235000,275195.0887361138,317967.5185706165,362871.5748476114,409116.5311122672,455564.87241760246,500881.1231450336,543758.7234942521,583127.7702090967,618278.693126294,648887.5109468449,674966.0764592224,696774.3193088134,714726.4108076572,729310.2023427776,741027.5304294087,750355.3155689292,757723.7242944804,763506.6996397531,768020.593377019
6937,198000,231866.5002968108,267904.54756162583,305738.60348862584,344702.4389796974,383837.6371858948,422018.988862624,458145.64788026345,491316.1638357496,520932.6861234306,546722.2432658523,568694.8218677703,587069.4264814683,602195.0184677282,614482.6385696594,624355.1107447783,632214.2658836085,638422.5421715197,643295.0065049834,647098.2020793607
6938,173000,202590.42702701144,234078.2157987943,267135.2444622842,301179.40375498816,335373.28905636264,368733.7629961311,400298.975168109,429281.2946645691,455158.35706744186,477691.6569949114,496889.9201167892,512944.4988954243,526160.2939137222,536896.4468310662,545522.3947416497,552389.2323124458,557813.6353316813,562070.889522031,565393.8836349971
