Periods,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041
90,95000,111986.04927219573,130413.10226427046,150195.16552980157,171130.08010239006,192857.18062187,214887.08159165384,236679.52767859725,257729.9053805707,277633.2941316043,296113.40416422114,313020.31117491185,328309.090634439,342011.5906110278,354209.60308448697,365013.2828801479,374545.58614808007,382931.9522004949,390293.9655877592,396745.7921175464
91,127000,149707.66586914586,174341.72618486683,200787.2212872084,228773.896557932,257819.5993576578,287270.0985488425,316403.1580545458,344544.1892982366,371151.8774180395,395856.86661953776,418458.73178119794,438897.4159007764,457215.49481684767,473522.3114918931,487965.12553451344,500708.3099032228,511919.5571522405,521761.4066278466,530386.4799887199
92,261000,307666.9353688745,358292.8388523641,412641.4547713496,470157.3779655137,529849.7278137691,590373.98205707,650245.8602538303,708079.0032034627,762760.9449299866,813532.6156511761,859982.118070021,901986.027953564,939631.8436787184,973144.2779479064,1002825.9666496692,1029014.7156278832,1052055.1528876754,1072281.3159832123,1090006.8604492592
93,227000,267587.717734615,311618.67593673046,358887.39552910475,408910.8229815005,460827.1579069946,513467.026540057,565539.502979385,615838.8265409427,663397.4501881493,707555.1867924022,747953.796175842,784485.9323580806,817227.6954600348,846374.5252650373,872189.6338294059,894966.8216380439,915005.8226264456,932597.1598781196,948013.6295861372
94,229000,269945.3187719244,314364.2149317677,362049.3990139427,412513.5615099719,464887.3090779814,517990.9650998813,570522.2298778818,621264.7192857967,669242.3616435515,713789.1531958594,754543.6974637349,791397.7026872268,824427.9394728985,853831.5695405002,879874.1239953038,902851.9918727404,923067.5479359298,940813.874943125,956366.1725780856
95,215000,253442.11151075872,295145.4419665068,339915.3746200772,387294.3918106722,436466.25088107423,486323.3951811113,535643.1415884043,583283.4700718179,628327.9814557361,670151.3883716584,708414.3884484847,743015.3103832041,774026.2313828523,801632.2596122599,826082.6928340188,847655.8002298654,866635.4707695411,883296.8694880867,897898.3716344471
96,233000,274660.5208465432,319855.2929218423,368373.4059836186,419719.03856691456,473007.61141995486,527038.8422195299,580487.6836748753,632116.5047755049,680932.1845543559,726257.0860027741,767723.5000395207,805221.243345519,838828.427498626,868745.6580914259,895243.1043270995,918622.3323421332,939190.998554898,957247.3050731358,973071.2585619822
97,150000,176820.07779820377,205915.42462779547,237150.26136284453,270205.3896353527,304511.3378240053,339295.39198682184,373704.5173872588,406941.955864059,438368.3591551648,467547.4802592966,494242.5965919661,518382.7746859564,540018.3009647807,559278.3206597163,576336.7624423387,591387.7676022316,604629.3982113077,616253.6298754093,626440.7243961259
98,195000,229866.1011376649,267690.0520161341,308295.33977169794,351267.00652595854,395864.7391712068,441084.0095828684,485815.87260343647,529024.5426232767,569878.8669017141,607811.7243370855,642515.3755695559,673897.6070917433,702023.791254215,727061.8168576311,749237.7911750403,768804.0978829011,786018.2176747001,801129.7188380321,814372.9417149636
99,211000,248726.90943613995,289654.3639764323,333591.3676504014,380088.9147537296,428345.9485391008,477275.51806146273,525677.6877914107,572431.6845821097,616638.1585449318,657683.4555647438,695234.5858726989,729191.769724912,759625.7433571249,786718.1710613342,810713.7125022231,831885.4597604725,850512.0201505729,866863.4393580757,881193.2856505504
100,217000,255799.7125480681,297890.9809615441,343077.37810491514,390897.1303391436,440526.402052061,490847.3337409356,540625.868486901,588709.362816672,634172.8929111384,676385.3547751157,715004.2897363777,749927.0807123502,781226.475395716,809089.3038877229,833767.1829999167,855540.9704645617,874697.1960790252,891513.5845530921,906250.9146263954
101,252000,297057.7307009823,345937.9133746964,398412.43908957887,453945.0545873926,511579.0475443289,570016.2585378607,627823.5892105948,683662.4858516192,736458.8433806768,785479.7668356183,830327.562274503,870883.0614724067,907230.7456208316,939587.5787083232,968245.760903129,993531.4495717492,1015777.388994997,1035306.0981906876,1052420.4169854915
102,173000,203932.48972726168,237489.1230707241,273513.30143848073,311636.8827127735,351203.07629035274,391320.6854248012,431005.8767199718,469339.7224298814,505584.84089229,539238.0938990554,570026.4614027343,597868.1334711363,622821.1071127137,645034.3298275394,664708.399350164,682067.2253012405,697339.2392703749,710745.8531229721,722494.9688035318
103,116000,136740.86016394425,159241.26171216182,183396.2021205998,208958.83465133945,235488.76791723075,262388.43646980886,288998.16011281346,314701.77920153894,339004.8644133274,361570.0514005227,382214.2746977871,400882.6790904729,417614.15274609707,432508.5679768472,445700.4296220753,457339.87361239246,467580.067950078,476569.4737703166,484447.493533004
104,140000,165032.07261165683,192187.7296526091,221340.2439386549,252191.6969929959,284210.5819690716,316675.6991877004,348790.8828947749,379812.4921397884,409143.80187815375,436377.64824201015,461293.0901525017,483823.923040226,504017.080900462,521993.09928240185,537914.3116128495,551961.9164287496,564320.7716638872,575170.0545503821,584678.0094363842
105,166000,195680.8860966788,227879.73658809368,262446.289241548,299027.2978631237,336992.54719189915,375486.90046541614,413566.3325752331,450349.097822892,485127.6507983823,517419.2114869549,546961.8068951091,573676.937319125,597620.2530676906,618934.6748634194,637812.6837695215,654469.129479803,669123.2006871806,681987.3503954529,693261.0683317126
106,111000,130846.85757067078,152377.41422456864,175491.19340850497,199951.98833016105,225338.3899897639,251078.59007024812,276541.3428665715,301137.04733940365,324392.5857748219,345985.1353918795,365739.5214780549,383603.2532676077,399613.5427139377,413865.95728819,426489.20420733065,437626.9480256514,447425.7546763677,456027.6861078029,463566.1360531332
107,134000,157959.2694997287,183951.11266749728,211854.23348414115,241383.48140758177,272030.12845611136,303103.88350822753,333842.7021992845,363534.813905226,391609.0675119472,417675.7490316383,441523.38628882304,463088.6120527877,482416.3488618708,499621.9664560132,514860.8411151559,528306.4057246603,540135.5957354349,550519.9093553657,559620.3804605391
108,188000,221614.49750708204,258080.66553350363,297228.3275747652,338657.42167630873,381654.2100727533,425250.2246234834,468376.3284586977,510033.91801628727,549421.6768078065,585992.841924985,619450.7210619309,649706.410939732,676822.9372091918,700962.1618935111,722342.0755943978,741206.0020614637,757802.1790915057,772371.216110513,785139.0412431444
109,161000,189786.88350340535,221015.88910050047,254541.2805294532,290020.4515419453,326842.16926443233,364177.05406585545,401109.5153289911,436784.3659607567,470515.3721598768,501834.29547831166,530487.0536753769,556397.5114962598,579619.6430355313,600292.0641747621,618601.4583547768,634756.203893062,648968.8874134703,661445.5627329394,672379.7108518418
110,157000,185071.6814287866,215524.81111042592,248217.2735597773,282814.9744850025,318721.86692245887,355129.17694620683,391144.0615319976,425932.5804710484,458825.5492490725,489366.3626713971,517307.2510995912,542573.9708379677,565219.1550098038,585377.9756238364,603232.4780229812,618985.8634236691,632845.4367945021,645012.1326029284,655674.6248679451
111,176000,207468.89128322573,241607.43156328,278256.3066657376,317040.99050548056,357293.30304683285,398106.5932645376,438479.967067717,477478.56154716254,514352.2080753933,548589.0435042413,579911.3133345735,608235.7889648555,633621.4731320094,656219.8962407338,676235.1345990108,693894.9806532852,709431.8272346011,723070.9257204803,735023.7832914544
112,151000,177998.87831685843,207288.1941253141,238731.26310526356,272006.7588995884,306541.41340949864,341557.361266734,376195.8808365072,409654.902236486,441290.8148828658,470664.4634610252,497537.5472359125,521838.6598505295,543618.4229712125,563006.8427974477,580179.0075252877,595330.3527195798,608660.2608660498,620361.987407912,630616.9958921
113,150000,176820.07779820377,205915.42462779547,237150.26136284453,270205.3896353527,304511.3378240053,339295.39198682184,373704.5173872588,406941.955864059,438368.3591551648,467547.4802592966,494242.5965919661,518382.7746859564,540018.3009647807,559278.3206597163,576336.7624423387,591387.7676022316,604629.3982113077,616253.6298754093,626440.7243961259
114,90000,106092.04667892226,123549.25477667728,142290.15681770674,162123.23378121163,182706.8026944032,203577.2351920931,224222.7104323553,244165.1735184354,263021.0154930988,280528.488155578,296545.55795517965,311029.66481157386,324010.9805788684,335566.99239582976,345802.0574654032,354832.660561339,362777.6389267846,369752.1779252456,375864.4346376755
115,24000,28291.2124477126,32946.46794044728,37944.04181805513,43232.86234165644,48721.81405184085,54287.26271789149,59792.722781961405,65110.71293824944,70138.93746482636,74807.59684148745,79078.81545471458,82941.24394975303,86402.92815436491,89484.5313055546,92213.8819907742,94622.04281635706,96740.70371380924,98600.58078006547,100230.51590338016
116,200000,235760.10373093837,274553.89950372727,316200.34848379274,360273.85284713696,406015.1170986737,452393.8559824291,498272.6898496784,542589.2744854119,584491.1455402196,623396.6403457287,658990.1287892881,691177.0329146085,720024.4012863743,745704.4275462884,768449.016589785,788517.0234696422,806172.5309484103,821671.5065005458,835254.2991948345
117,170000,200396.0881712976,233370.81457816815,268770.2962112238,306232.7749200664,345112.8495338727,384534.7775850648,423531.78637222666,461200.8833126002,496817.4737091867,529887.1442938695,560141.6094708949,587500.4779774173,612020.7410934181,633848.7634143451,653181.6641013172,670239.4699491959,685246.6513061487,698420.7805254639,709966.1543156094
118,167000,196859.6866153335,229252.5060856123,264027.29098396696,300828.66712735937,339022.62277739256,377748.8697453283,416057.6960244815,453062.044195319,488050.1065260834,520536.1946886836,550256.7575390555,577132.8224836981,601220.3750741225,622663.1970011508,641654.9288524705,658411.7145971513,673154.0633419226,686095.7079279557,697437.3398276868
119,231000,272302.9198092338,317109.753926805,365211.40249878063,416116.3000384432,468947.46024896816,522514.90365970565,575504.9567763786,626690.6120306508,675087.2730989537,720023.1195993167,761133.5987516278,798309.4730163729,831628.1834857622,861288.613815963,887558.6141612016,910737.1621074368,931129.273245414,949030.5900081304,964718.715570034
120,210000,247548.10891748525,288281.59447891364,332010.3659079824,378287.5454894938,426315.8729536074,475013.54878155055,523186.3243421624,569718.7382096826,613715.7028172306,654566.4723630152,691939.6352287525,725735.8845603389,756025.6213506929,782989.6489236028,806871.4674192742,827942.8746431243,846481.1574958308,862755.0818255731,877017.0141545762
121,192000,226329.6995817008,263571.7435235782,303552.334544441,345862.8987332515,389774.5124147268,434298.10174313193,478341.7822556912,520885.7035059955,561111.4997186109,598460.7747318996,632630.5236377167,663529.9515980242,691223.4252349193,715876.2504444368,737711.0559261936,756976.3425308565,773925.6297104739,788804.6462405239,801844.1272270412
122,202000,238117.70476824773,277299.43849876453,319362.3519686307,363876.5913756084,410075.2682696604,456917.7945422534,503255.4167481752,548015.1672302661,590336.0569956219,629630.6067491861,665580.030077181,698088.8032437547,727224.645299238,753161.4718217512,776133.5067556828,796402.1937043386,814234.2562578944,829888.2215655512,843606.8421867829
123,192000,226329.6995817008,263571.7435235782,303552.334544441,345862.8987332515,389774.5124147268,434298.10174313193,478341.7822556912,520885.7035059955,561111.4997186109,598460.7747318996,632630.5236377167,663529.9515980242,691223.4252349193,715876.2504444368,737711.0559261936,756976.3425308565,773925.6297104739,788804.6462405239,801844.1272270412
124,197000,232223.70217497423,270435.59101117135,311457.3432565359,354869.7450544299,399924.8903421936,445607.9481426927,490798.5995019332,534450.4353681308,575723.7783571164,614045.6907405428,649105.2768574489,680809.3774208894,709224.0352670787,734518.8611330941,756922.2813409382,776689.2681175976,794079.9429841841,809346.4339030376,822725.4847069121
125,202000,238117.70476824773,277299.43849876453,319362.3519686307,363876.5913756084,410075.2682696604,456917.7945422534,503255.4167481752,548015.1672302661,590336.0569956219,629630.6067491861,665580.030077181,698088.8032437547,727224.645299238,753161.4718217512,776133.5067556828,796402.1937043386,814234.2562578944,829888.2215655512,843606.8421867829
126,219000,258157.31358537747,300636.5199565813,346239.3815897531,394499.868867615,444586.5532230477,495371.2723007599,545608.5953853979,594135.2555615262,640017.8043665405,682619.321178573,721594.1910242705,756838.8510414964,788426.7194085799,816546.3481631858,841451.6731658145,863426.1406992582,882758.9213885093,899730.2996180976,914603.457618344
127,100000,117880.05186546916,137276.94975186363,158100.17424189637,180136.92642356848,203007.55854933689,226196.92799121456,249136.3449248392,271294.637242706,292245.5727701098,311698.3201728644,329495.06439464405,345588.51645730424,360012.2006431872,372852.2137731442,384224.5082948925,394258.5117348211,403086.26547420514,410835.7532502729,417627.1495974173
